product_id,product_name,authors,price,seller_id,seller_type,rating_average,review_count,order_count,url,image,description,type_book,product_index
486679,sách 10 điều tạo nên số phận,"DAVID SIMON, M.D",61000,97533,NONE,0,1,,https://tiki.vn/sach-10-dieu-tao-nen-so-phan-tai-ban-2016-p486679.html?spid=275032328,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/0/10dieu_so_phan-resized_2.u547.d20160408.t105055.jpg,"10 Điều Tạo Nên Số Phận
Hãy để sức mạnh của yêu thuơng mang đến cho tất cả chúng ta một cuộc sống yên bình, thấm đẫm tình người và có mục đích. Thông qua những lời cam kết với cuộc sống, chúng ta sẽ có thể biến những mong muốn của mình thành hàng động, biến hoài bão thành năng lượng sống, từ đó tạo ra sự biến đổi và hàn gắn những nỗi đau, những lỗi lầm trong quá khứ.
10 điều tạo nên số phận là một thành quả tuyệt vời, nó xứng đáng trở thành một quyển sách kinh điển. Được viết bởi một trong những nhà tư duy vĩ đại nhất hiện nay, 10 điều tạo nên số phận sẽ thôi thúc chúng ta bước vào hành trình của sự thức tỉnh, mang đến các mục tiêu rõ ràng để biến ý tưởng thành hành động, biến khát khao thành hoài bão và tạo ra một tầm nhìn đúng đắn nhằm hướng tới cuộc sống tốt đẹp hơn.
10 Điều làm cuộc sống của bạn hạnh phúc
Lới giới thiệu
Những cái cọc quanh ta
Sống tự do
Sống thật lòng mình
Biết chấp nhận
Giữ gìn sự trọn vẹn
Biết tha thứ
Sống với tình yêu
Cam kết với sự giàu có
Trung thành với sự thật
Thay lời kết
10 điều tạo nên số phận.
Mời bạn đón đọc.",Sách tiếng Việt/Sách kỹ năng sống/Sách kỹ năng mềm,65
355021,sách 10 điều tạo nên số phận,"DAVID SIMON, M.D",61000,97533,NONE,0,2,,https://tiki.vn/sach-10-dieu-tao-nen-so-phan-tai-ban-2012-p355021.html?spid=275032326,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/0/10dieu_so_phan-resized_2.jpg,"10 Điều Tạo Nên Số Phận - Hạt Giống Tâm Hồn:
Hãy để sức mạnh của yêu thuơng mang đến cho tất cả chúng ta một cuộc sống yên bình, thấm đẫm tình người và có mục đích. Thông qua những lời cam kết với cuộc sống, chúng ta sẽ có thể biến những mong muốn của mình thành hàng động, biến hoài bão thành năng lượng sống, từ đó tạo ra sự biến đổi và hàn gắn những nỗi đau, những lỗi lầm trong quá khứ.
“10 điều tạo nên số phận” là một thành quả tuyệt vời, nó xứng đáng trở thành một quyển sách kinh điển. Được viết bởi một trong những nhà tư duy vĩ đại nhất hiện nay, 10 điều tạo nên số phận sẽ thôi thúc chúng ta bước vào hành trình của sự thức tỉnh, mang đến các mục tiêu rõ ràng để biến ý tưởng thành hành động, biến khát khao thành hoài bão và tạo ra một tầm nhìn đúng đắn nhằm hướng tới cuộc sống tốt đẹp hơn.
10 Điều làm cuộc sống của bạn hạnh phúc
Lới giới thiệu
Những cái cọc quanh ta
Sống tự do
Sống thật lòng mình
Biết chấp nhận
Giữ gìn sự trọn vẹn
Biết tha thứ
Sống với tình yêu
Cam kết với sự giàu có
Trung thành với sự thật
Thay lời kết
10 điều tạo nên số phận.
Mời bạn đón đọc.",Sách tiếng Việt/Sách kỹ năng sống/Sách kỹ năng mềm,26
324406,sách 10 nghịch lý cuộc sống,KENT M. KEITHA PH.D,57500,60209,NONE,0,4,18,https://tiki.vn/sach-10-nghich-ly-cuoc-song-p324406.html?spid=192886382,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/0/10_nghichlycuocsong-f-resized.jpg,"10 Nghịch Lý Cuộc Sống:
""Cuộc sống chúng ta luôn có những nghịch lý - những người bản lĩnh và cao thượng luôn biết chấp nhận và vượt lên những nghịch lý đó.""
Điểm đặc biệt nhất của Anyway chính là ý nghĩa sâu sắc và thực tế của tác phẩm đã tác động đến nhiều đối tượng độc giả khác nhau, mang lại những khoảng lặng cần thiết để suy nghĩ về một cách sống cao thượng và hế mình. Tác giả Kent Keith chính là một minh chứng cụ thể và xác thực cho cách sống này. Ông đã viết và dành cả cuộc đời mình để chứng minh cho những chân lý đó.
Cô đơn cùng nghịch lý
10 nghịch lý cuộc sống
Lời giới thiệu
Lời tác giả
Nghịch lý thứ nhất
Nghịch lý thứ hai
Nghịch lý thứ ba
Nghịch lý thứ tư
Nghịch lý thứ năm
Nghịch lý thứ sáu
Nghịch lý thứ bảy
Nghịch lý thứ tám
Nghịch lý thứ chín
Nghịch lý thứ mười
Một thế giới đầy những nghịch lý
Hãy làm cuộc sống tốt đẹp hơn
Mời bạn đón đọc.",Sách tiếng Việt/Sách kỹ năng sống/Sách kỹ năng mềm,5
530028,sách 10 nghịch lý cuộc sống,KENT M. KEITH PH. D,58000,97533,NONE,0,4,,https://tiki.vn/sach-10-nghich-ly-cuoc-song-tai-ban-2016-p530028.html?spid=275024037,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/0/10-nghichlycuocsong2016.u84.d20161125.t132216.44520.jpg,"10 Nghịch Lý Cuộc Sống
""Cuộc sống chúng ta luôn có những nghịch lý - những người bản lĩnh và cao thượng luôn biết chấp nhận và vượt lên những nghịch lý đó.""
Điểm đặc biệt nhất của Anyway chính là ý nghĩa sâu sắc và thực tế của tác phẩm đã tác động đến nhiều đối tượng độc giả khác nhau, mang lại những khoảng lặng cần thiết để suy nghĩ về một cách sống cao thượng và hết mình. Tác giả Kent Keith chính là một minh chứng cụ thể và xác thực cho cách sống này. Ông đã viết và dành cả cuộc đời mình để chứng minh cho những chân lý đó.",Sách tiếng Việt/Sách kỹ năng sống/Sách kỹ năng mềm,73
4070543,sách 10 nguyên tắc vàng để sống không hối tiếc,JOHN C.MAXWELL,143000,97533,NONE,0,15,,https://tiki.vn/sach-10-nguyen-tac-vang-de-song-khong-hoi-tiec-p4070543.html?spid=207252807,https://salt.tikicdn.com/cache/280x280/ts/product/d2/8b/45/dd92cda35a978eb412fd6be1306fa438.jpg,"10 Nguyên Tắc Vàng Để Sống Không Hối Tiếc
Sống không hối tiếc hay sống có ý nghĩa là một điều tưởng chừng như đơn giản nhưng có rất ít người làm được.
Có câu: Một chú bướm không bao giờ có thể trở lại hình hài của con ngài được nữa. Khi bạn bắt đầu sống có ý nghĩa hơn, bạn được nếm trải hương vị của sự khác biệt do chính mình tạo ra. Nhưng để tiến tới đích đến “ý nghĩa” đó, chúng ta cần sự nỗ lực hết mình và quan trọng hơn nữa là một hướng dẫn cụ thể.
Cuốn sách này của John C. Maxwell sẽ là một tấm bản đồ hành trình, dẫn bước độc giả trải qua một loạt các bước đơn giản, từ đó sống trọn vẹn hơn, hết mình hơn và hướng tới một cuộc sống có ý nghĩa hơn mỗi ngày.",Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,154
106362737,sách 10 nguyên tắc vàng để sống không hối tiếc,JOHN C.MAXWELL,159000,295057,NONE,0,1,2,https://tiki.vn/sach-10-nguyen-tac-vang-de-song-khong-hoi-tiec-p106362737.html?spid=249579343,https://salt.tikicdn.com/cache/280x280/ts/product/e4/d7/79/3a5ca4709409fd4dd7364cc3c48a30f0.jpg,"10 Nguyên Tắc Vàng Để Sống Không Hối Tiếc
Sống không hối tiếc hay sống có ý nghĩa là một điều tưởng chừng như đơn giản nhưng có rất ít người làm được.
Cuốn sách này của John C. Maxwell sẽ là một tấm bản đồ hành trình, dẫn bước độc giả trải qua một loạt các bước đơn giản, từ đó sống trọn vẹn hơn, hết mình hơn và hướng tới một cuộc sống có ý nghĩa hơn mỗi ngày.",Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,569
22367384,sách 15 nguyên tắc vàng về phát triển bản thân,JOHN C. MAXWELL,143000,145814,NONE,0,0,,https://tiki.vn/sach-15-nguyen-tac-vang-ve-phat-trien-ban-than-tai-ban-2018-tang-kem-bookmark-tiki-p22367384.html?spid=88962272,https://salt.tikicdn.com/cache/280x280/ts/product/bd/d5/f9/11166d20a629512956f819c80ca7906f.png,"Qua cuốn sách 15 Nguyên Tắc Vàng Về Phát Triển Bản Thân (Tái Bản 2018), John C. Maxwell dạy bạn đạt tới tiềm năng bằng các nguyên tắc như:
Nguyên tắc Gương soi: Bạn phải nhìn thấy giá trị của bản thân để tăng giá trị cho chính mình
Nguyên tắc Cẩn trọng: Bạn phải hiểu bản thân để tự phát triển
Nguyên tắc Tấm gương: Thật khó để tiến bộ nếu bạn không có ai để học hỏi
Nguyên tắc Dây chun: Bạn ngừng phát triển nếu mất sức căng giữa nơi bạn đang đứng và nơi bạn có thể tới
Nguyên tắc Đóng góp: Phát triển bản thân cho phép bạn phát triển những người khá
Đây là cuốn sách thứ 3 trong series Nguyên tắc của John C. Maxwell (sau 2 cuốn bán chạy là 21 nguyên tắc vàng của nghệ thuật lãnh đạo và 17 nguyên tắc vàng trong làm việc nhóm), sẽ giúp bạn trở thành một người học hỏi không mệt mỏi, với tiềm năng không ngừng tăng lên và không bao giờ bỏ cuộc.",Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,247
134605012,sách 15 nguyên tắc vàng về phát triển bản thân,JOHN C.MAXWELL,111300,7247,OFFICIAL_STORE,0,41,14,https://tiki.vn/sach-15-nguyen-tac-vang-ve-phat-trien-ban-than-tai-ban-p134605012.html?spid=263988502,https://salt.tikicdn.com/cache/280x280/ts/product/bd/d5/f9/02c68358682721d74dde918d572573eb.png,"Qua cuốn sách 15 Nguyên Tắc Vàng Về Phát Triển Bản Thân (Tái Bản 2018), John C. Maxwell dạy bạn đạt tới tiềm năng bằng các nguyên tắc như:
• Nguyên tắc Gương soi: Bạn phải nhìn thấy giá trị của bản thân để tăng giá trị cho chính mình
• Nguyên tắc Cẩn trọng: Bạn phải hiểu bản thân để tự phát triển
• Nguyên tắc Tấm gương: Thật khó để tiến bộ nếu bạn không có ai để học hỏi
• Nguyên tắc Dây chun: Bạn ngừng phát triển nếu mất sức căng giữa nơi bạn đang đứng và nơi bạn có thể tới
• Nguyên tắc Đóng góp: Phát triển bản thân cho phép bạn phát triển những người khác
Đây là cuốn sách thứ 3 trong series Nguyên tắc của John C. Maxwell (sau 2 cuốn bán chạy là 21 nguyên tắc vàng của nghệ thuật lãnh đạo và 17 nguyên tắc vàng trong làm việc nhóm), sẽ giúp bạn trở thành một người học hỏi không mệt mỏi, với tiềm năng không ngừng tăng lên và không bao giờ bỏ cuộc.",Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,644
1699251,sách 15 nguyên tắc vàng về phát triển bản thân,JOHN C. MAXWELL,114100,1,OFFICIAL_STORE,4.8,144,3058,https://tiki.vn/sach-15-nguyen-tac-vang-ve-phat-trien-ban-than-tai-ban-p1699251.html?spid=1702521,https://salt.tikicdn.com/cache/280x280/ts/product/4c/7e/83/1fd61babc4cc794103abfde7984adf32.jpg,"Qua cuốn sách 15 Nguyên Tắc Vàng Về Phát Triển Bản Thân (Tái Bản 2018), John C. Maxwell dạy bạn đạt tới tiềm năng bằng các nguyên tắc như:
Nguyên tắc Gương soi: Bạn phải nhìn thấy giá trị của bản thân để tăng giá trị cho chính mình
Nguyên tắc Cẩn trọng: Bạn phải hiểu bản thân để tự phát triển
Nguyên tắc Tấm gương: Thật khó để tiến bộ nếu bạn không có ai để học hỏi
Nguyên tắc Dây chun: Bạn ngừng phát triển nếu mất sức căng giữa nơi bạn đang đứng và nơi bạn có thể tới
Nguyên tắc Đóng góp: Phát triển bản thân cho phép bạn phát triển những người khác...
Đây là cuốn sách thứ 3 trong series Nguyên tắc của John C. Maxwell (sau 2 cuốn bán chạy là 21 nguyên tắc vàng của nghệ thuật lãnh đạo và 17 nguyên tắc vàng trong làm việc nhóm), sẽ giúp bạn trở thành một người học hỏi không mệt mỏi, với tiềm năng không ngừng tăng lên và không bao giờ bỏ cuộc.",Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,117
197710925,sách 25 thuật đắc nhân tâm,JOHN C.MAXWELL,74200,1,OFFICIAL_STORE,0,0,36,https://tiki.vn/sach-25-thuat-dac-nhan-tam-tai-ban-p197710925.html?spid=197710926,https://salt.tikicdn.com/cache/280x280/ts/product/89/dd/18/43e744520cf374101a558103264e125e.jpg,"25 thuật đắc nhân tâm - bí quyết chinh phục lòng người của không chỉ các nhà lãnh đạo mà còn là của chính bạn! Có rất nhiều cách để thành công trong cuộc sống, kinh doanh và các mối quan hệ. Nhưng một yếu tố không thể thiếu là khả năng chinh phục lòng người. Chúng ta ai cũng muốn nhận được thật nhiều sự ủng hộ, kết giao được nhiều bạn bè, xây dựng được nhiều mối quan hệ tốt đẹp, nhưng không phải ai cũng làm được điều đó.
Là tập hợp những kinh nghiệm quý báu trong hàng chục năm nghiên cứu và giảng dạy về nghệ thuật sống của tác giả John C. Maxwell, 25 thuật đắc nhân tâm mang đến cho người đọc cái nhìn đơn giản nhưng thiết thực để có thể mở cánh cửa trái tim của tất cả mọi người. Qua những câu chuyện nhỏ thú vị của John C. Maxwell, cuốn sách cung cấp cho bạn 25 bí quyết để trở thành “viên nam châm” với bất cứ ai gặp bạn như: nhìn ra những ý định tốt đẹp trong mỗi con người, xây đắp những kỷ niệm và thường xuyên gợi nhớ lại chúng, làm cho mọi người những việc họ không thể tự làm, chia sẽ bí mật cùng ai đó.
Hãy đọc kỹ từng bí quyết, thực hành chúng và bắt đầu hành trình khai mở tâm hồn đầy sức cuốn hút của chính bạn!",Sách tiếng Việt/Sách kỹ năng sống/Sách tư duy - Kỹ năng sống,797
